Level,Date and Time,Source,Event ID,Task Category,Activity,Stage,DefenderResponse,Signature
7/14/2021 6:34:17 PM,ESENT,455,Logging/Recovery,"svchost (1032,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 6:25:06 PM,ESENT,455,Logging/Recovery,"svchost (3860,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 6:09:13 PM,ESENT,455,Logging/Recovery,"svchost (3644,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 5:54:14 PM,Microsoft-Windows-DistributedCOM,10016,,"The machine-default permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{C2F03A33-21F5-47FA-B4BB-156362A2F239},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{316CDED5-E4AE-4B15-9113-7055D84DCC97},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Microsoft.Windows.ShellExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy SID (S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/14/2021 5:52:10 PM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
Windows.SecurityCenter.SecurityAppBroker,Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
Unavailable,Normal,Benign,Benign,None
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/14/2021 5:52:10 PM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
Windows.SecurityCenter.WscBrokerManager,Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
Unavailable,Normal,Benign,Benign,None
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/14/2021 5:52:10 PM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
Windows.SecurityCenter.WscDataProtection,Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
Unavailable,Normal,Benign,Benign,None
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/14/2021 5:50:23 PM,Microsoft-Windows-User Device Registration,360,,"Windows Hello for Business provisioning will not be launched. ,Normal,Benign,Benign,None
Device is AAD joined ( AADJ or DJ++ ): Not Tested ,Normal,Benign,Benign,None
User has logged on with AAD credentials: No ,Normal,Benign,Benign,None
Windows Hello for Business policy is enabled: Not Tested ,Normal,Benign,Benign,None
Windows Hello for Business post-logon provisioning is enabled: Not Tested ,Normal,Benign,Benign,None
Local computer meets Windows hello for business hardware requirements: Not Tested ,Normal,Benign,Benign,None
User is not connected to the machine via Remote Desktop: Yes ,Normal,Benign,Benign,None
User certificate for on premise auth policy is enabled: Not Tested ,Normal,Benign,Benign,None
Machine is governed by none policy. ,Normal,Benign,Benign,None
See https://go.microsoft.com/fwlink/?linkid=832647 for more details.",Normal,Benign,Benign,
7/14/2021 5:50:08 PM,Microsoft-Windows-Security-SPP,8198,,"License Activation (slui.exe) failed with the following error code:,Normal,Benign,Benign,None
hr=0x803F7001,Normal,Benign,Benign,None
Command-line arguments:,Normal,Benign,Benign,None
RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=e558417a-5123-4f6f-91e7-385c1c7ca9d4;NotificationInterval=1440;Trigger=UserLogon;SessionId=1",Normal,Benign,Benign,
7/14/2021 5:49:54 PM,Microsoft-Windows-Security-SPP,8198,,"License Activation (slui.exe) failed with the following error code:,Normal,Benign,Benign,None
hr=0x8007139F,Normal,Benign,Benign,None
Command-line arguments:,Normal,Benign,Benign,None
RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=e558417a-5123-4f6f-91e7-385c1c7ca9d4;NotificationInterval=1440;Trigger=NetworkAvailable",Normal,Benign,Benign,
7/14/2021 5:48:18 PM,Service Control Manager,7009,,A timeout was reached (45000 milliseconds) while waiting for the QEMU-GA service to connect.,Normal,Benign,Benign,
7/14/2021 5:46:27 PM,Service Control Manager,7034,,The OpenSSH SSH Server service terminated unexpectedly.  It has done this 1 time(s).,Normal,Benign,Benign,
7/14/2021 5:46:27 PM,Microsoft-Windows-WinRM,10149,,"The WinRM service is not listening for WS-Management requests. ,Normal,Benign,Benign,None

 User Action ,Normal,Benign,Benign,None
 If you did not intentionally stop the service, use the following command to see the WinRM configuration: ,Normal,Benign,Benign,None

 winrm enumerate winrm/config/listener",Normal,Benign,Benign,
7/14/2021 5:34:50 PM,ESENT,455,Logging/Recovery,"svchost (1344,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 5:18:50 PM,ESENT,455,Logging/Recovery,"svchost (6508,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 5:04:19 PM,ESENT,455,Logging/Recovery,"svchost (10028,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 4:54:41 PM,ESENT,455,Logging/Recovery,"svchost (9504,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 4:48:50 PM,ESENT,455,Logging/Recovery,"svchost (3596,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 4:34:50 PM,ESENT,455,Logging/Recovery,"svchost (2036,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 4:18:50 PM,ESENT,455,Logging/Recovery,"svchost (5808,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 4:04:19 PM,ESENT,455,Logging/Recovery,"svchost (10032,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 3:54:41 PM,ESENT,455,Logging/Recovery,"svchost (6872,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 3:48:50 PM,ESENT,455,Logging/Recovery,"svchost (8332,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 3:34:50 PM,ESENT,455,Logging/Recovery,"svchost (10280,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 3:18:50 PM,ESENT,455,Logging/Recovery,"svchost (11120,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 3:04:19 PM,ESENT,455,Logging/Recovery,"svchost (10320,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 2:48:50 PM,ESENT,455,Logging/Recovery,"svchost (12196,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 2:34:50 PM,ESENT,455,Logging/Recovery,"svchost (8160,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 2:18:50 PM,ESENT,455,Logging/Recovery,"svchost (3824,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 2:04:19 PM,ESENT,455,Logging/Recovery,"svchost (1360,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 1:54:41 PM,ESENT,455,Logging/Recovery,"svchost (8476,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 1:48:50 PM,ESENT,455,Logging/Recovery,"svchost (9428,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 1:34:50 PM,ESENT,455,Logging/Recovery,"svchost (10236,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 1:18:49 PM,ESENT,455,Logging/Recovery,"svchost (10336,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 1:04:19 PM,ESENT,455,Logging/Recovery,"svchost (12032,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 12:48:49 PM,ESENT,455,Logging/Recovery,"svchost (11612,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 12:34:49 PM,ESENT,455,Logging/Recovery,"svchost (9024,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 12:18:49 PM,ESENT,455,Logging/Recovery,"svchost (10008,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 12:04:19 PM,ESENT,455,Logging/Recovery,"svchost (9492,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 11:54:41 AM,ESENT,455,Logging/Recovery,"svchost (6692,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 11:48:49 AM,ESENT,455,Logging/Recovery,"svchost (10100,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 11:34:49 AM,ESENT,455,Logging/Recovery,"svchost (8012,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 11:18:49 AM,ESENT,455,Logging/Recovery,"svchost (7004,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 11:04:19 AM,ESENT,455,Logging/Recovery,"svchost (2340,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 10:54:41 AM,ESENT,455,Logging/Recovery,"svchost (9224,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 10:48:49 AM,ESENT,455,Logging/Recovery,"svchost (10144,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 10:34:49 AM,ESENT,455,Logging/Recovery,"svchost (7444,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 10:18:52 AM,ESENT,455,Logging/Recovery,"svchost (12076,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 10:04:19 AM,ESENT,455,Logging/Recovery,"svchost (11976,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 9:48:51 AM,ESENT,455,Logging/Recovery,"svchost (5924,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 9:34:51 AM,ESENT,455,Logging/Recovery,"svchost (9488,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 9:26:51 AM,ESENT,455,Logging/Recovery,"svchost (9900,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 9:18:50 AM,ESENT,455,Logging/Recovery,"svchost (4052,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 9:04:19 AM,ESENT,455,Logging/Recovery,"svchost (8868,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 8:48:50 AM,ESENT,455,Logging/Recovery,"svchost (7728,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 8:34:50 AM,ESENT,455,Logging/Recovery,"svchost (2056,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 8:18:50 AM,ESENT,455,Logging/Recovery,"svchost (10468,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 8:04:19 AM,ESENT,455,Logging/Recovery,"svchost (9532,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 7:54:41 AM,ESENT,455,Logging/Recovery,"svchost (7732,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 7:48:50 AM,ESENT,455,Logging/Recovery,"svchost (8480,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 7:34:50 AM,ESENT,455,Logging/Recovery,"svchost (5944,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 7:18:50 AM,ESENT,455,Logging/Recovery,"svchost (11952,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 7:04:19 AM,ESENT,455,Logging/Recovery,"svchost (12244,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 6:48:50 AM,ESENT,455,Logging/Recovery,"svchost (10312,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 6:34:50 AM,ESENT,455,Logging/Recovery,"svchost (9732,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 6:18:50 AM,ESENT,455,Logging/Recovery,"svchost (8456,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
7/14/2021 6:04:19 AM,ESENT,455,Logging/Recovery,"svchost (5872,R,98) TILEREPOSITORYS-1-5-18: Error -1023 (0xfffffc01) occurred while opening logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\TileDataLayer\Database\EDB.log.",Normal,Benign,Benign,
